Date,Max.Demand met during the day (MW)
2016-07-19,748.0
2016-07-20,506.0
2016-07-21,256.0
2016-07-22,217.0
2016-07-23,24.0
2016-07-24,-210.0
2016-07-25,-367.0
2016-07-26,312.0
2016-07-27,0.0
2016-07-28,-828.0
2016-07-29,99.0
2016-07-30,-261.0
2016-07-31,-342.0
2016-08-01,-37.0
2016-08-02,344.0
2016-08-03,0.0
2016-08-04,578.0
2016-08-05,316.0
2016-08-06,218.0
2016-08-07,-263.0
2016-08-08,-67.0
2016-08-09,166.0
2016-08-10,-148.0
2016-08-11,-78.0
2016-08-12,-389.0
2016-08-13,-167.0
2016-08-14,-160.0
2016-08-15,-113.0
2016-08-16,360.0
2016-08-17,474.0
2016-08-18,-318.0
2016-08-19,-304.0
2016-08-20,551.0
2016-08-21,-150.0
2016-08-22,-45.0
2016-08-23,229.0
2016-08-24,23.0
2016-08-25,-202.0
2016-08-26,-351.0
2016-08-27,425.0
2016-08-28,-90.0
2016-08-29,155.0
2016-08-30,0.0
2016-08-31,-454.0
2016-09-01,-408.0
2016-09-02,9.0
2016-09-03,278.0
2016-09-04,-93.0
2016-09-05,107.0
2016-09-06,183.0
2016-09-07,34.0
2016-09-08,35.0
2016-09-09,95.0
2016-09-10,59.0
2016-09-11,-170.0
2016-09-12,-23.0
2016-09-13,109.0
2016-09-14,69.0
2016-09-15,23.0
2016-09-16,-33.0
2016-09-17,63.0
2016-09-18,-127.0
2016-09-19,-6.0
2016-09-20,151.0
2016-09-21,167.0
2016-09-22,156.0
2016-09-23,-423.0
2016-09-24,-74.0
2016-09-25,-190.0
2016-09-26,3.0
2016-09-27,236.0
2016-09-28,113.0
2016-09-29,16.0
2016-09-30,131.0
2016-10-01,25.0
2016-10-02,-133.0
2016-10-03,-64.0
2016-10-04,281.0
2016-10-05,-100.0
2016-10-06,-568.0
2016-10-07,84.0
2016-10-08,-39.0
2016-10-09,-226.0
2016-10-10,-208.0
2016-10-11,10.0
2016-10-12,-183.0
2016-10-13,-153.0
2016-10-14,207.0
2016-10-15,-64.0
2016-10-16,-251.0
2016-10-17,-247.0
2016-10-18,281.0
2016-10-19,6.0
2016-10-20,-115.0
2016-10-21,218.0
2016-10-22,-7.0
2016-10-23,-190.0
2016-10-24,0.0
2016-10-25,91.0
2016-10-26,12.0
2016-10-27,18.0
2016-10-28,-76.0
2016-10-29,-176.0
2016-10-30,-347.0
2016-10-31,-470.0
2016-11-01,-15.0
2016-11-02,241.0
2016-11-03,364.0
2016-11-04,0.0
2016-11-05,-36.0
2016-11-06,-222.0
2016-11-07,-102.0
2016-11-08,139.0
2016-11-09,75.0
2016-11-10,-17.0
2016-11-11,-94.0
2016-11-12,-150.0
2016-11-13,-216.0
2016-11-14,-88.0
2016-11-15,167.0
2016-11-16,33.0
2016-11-17,23.0
2016-11-18,32.0
2016-11-19,93.0
2016-11-20,-218.0
2016-11-21,88.0
2016-11-22,33.0
2016-11-23,17.0
2016-11-24,60.0
2016-11-25,1.0
2016-11-26,64.0
2016-11-27,-172.0
2016-11-28,63.0
2016-11-29,-9.0
2016-11-30,5.0
2016-12-01,-74.0
2016-12-02,123.0
2016-12-03,139.0
2016-12-04,-153.0
2016-12-05,30.0
2016-12-06,-57.0
2016-12-07,95.0
2016-12-08,140.0
2016-12-09,-86.0
2016-12-10,152.0
2016-12-11,-160.0
2016-12-12,21.0
2016-12-13,157.0
2016-12-14,-77.0
2016-12-15,10.0
2016-12-16,-68.0
2016-12-17,202.0
2016-12-18,-159.0
2016-12-19,87.0
2016-12-20,0.0
2016-12-21,78.0
2016-12-22,84.0
2016-12-23,-169.0
2016-12-24,229.0
2016-12-25,-255.0
2016-12-26,85.0
2016-12-27,147.0
2016-12-28,-3.0
2016-12-29,77.0
2016-12-30,-76.0
2016-12-31,295.0
2017-01-01,-299.0
2017-01-02,-20.0
2017-01-03,32.0
2017-01-04,90.0
2017-01-05,-11.0
2017-01-06,-100.0
2017-01-07,167.0
2017-01-08,-327.0
2017-01-09,146.0
2017-01-10,199.0
2017-01-11,99.0
2017-01-12,0.0
2017-01-13,-460.0
2017-01-14,681.0
2017-01-15,-15.0
2017-01-16,-306.0
2017-01-17,32.0
2017-01-18,267.0
2017-01-19,-3.0
2017-01-20,0.0
2017-01-21,0.0
2017-01-22,-111.0
2017-01-23,33.0
2017-01-24,-118.0
2017-01-25,-66.0
2017-01-26,-2.0
2017-01-27,-666.0
2017-01-28,647.0
2017-01-29,-2.0
2017-01-30,73.0
2017-01-31,0.0
2017-02-01,-49.0
2017-02-02,72.0
2017-02-03,-216.0
2017-02-04,206.0
2017-02-05,-249.0
2017-02-06,30.0
2017-02-07,17.0
2017-02-08,3.0
2017-02-09,52.0
2017-02-10,-87.0
2017-02-11,241.0
2017-02-12,-203.0
2017-02-13,-98.0
2017-02-14,39.0
2017-02-15,11.0
2017-02-16,84.0
2017-02-17,-173.0
2017-02-18,163.0
2017-02-19,-217.0
2017-02-20,-40.0
2017-02-21,-44.0
2017-02-22,6.0
2017-02-23,83.0
2017-02-24,-57.0
2017-02-25,251.0
2017-02-26,-384.0
2017-02-27,-199.0
2017-02-28,322.0
2017-03-01,-11.0
2017-03-02,12.0
2017-03-03,10.0
2017-03-04,52.0
2017-03-05,-166.0
2017-03-06,-101.0
2017-03-07,150.0
2017-03-08,73.0
2017-03-09,31.0
2017-03-10,-25.0
2017-03-11,67.0
2017-03-12,-140.0
2017-03-13,-266.0
2017-03-14,-672.0
2017-03-15,676.0
2017-03-16,294.0
2017-03-17,0.0
2017-03-18,104.0
2017-03-19,-240.0
2017-03-20,-89.0
2017-03-21,152.0
2017-03-22,47.0
2017-03-23,126.0
2017-03-24,198.0
2017-03-25,-6.0
2017-03-26,-270.0
2017-03-27,-173.0
2017-03-28,508.0
2017-03-29,70.0
2017-03-30,194.0
2017-03-31,103.0
2017-04-01,18.0
2017-04-02,-159.0
2017-04-03,-176.0
2017-04-04,471.0
2017-04-05,-246.0
2017-04-06,-18.0
2017-04-07,209.0
2017-04-08,-168.0
2017-04-09,-445.0
2017-04-10,-253.0
2017-04-11,352.0
2017-04-12,252.0
2017-04-13,230.0
2017-04-14,131.0
2017-04-15,-78.0
2017-04-16,93.0
2017-04-17,145.0
2017-04-18,454.0
2017-04-19,135.0
2017-04-20,118.0
2017-04-21,349.0
2017-04-22,190.0
2017-04-23,-184.0
2017-04-24,-434.0
2017-04-25,12.0
2017-04-26,-70.0
2017-04-27,-107.0
2017-04-28,-3.0
2017-04-29,7.0
2017-04-30,-305.0
2017-05-01,-122.0
2017-05-02,244.0
2017-05-03,198.0
2017-05-04,-34.0
2017-05-05,77.0
2017-05-06,215.0
2017-05-07,26.0
2017-05-08,212.0
2017-05-09,314.0
2017-05-10,9.0
2017-05-11,-72.0
2017-05-12,48.0
2017-05-13,54.0
2017-05-14,-115.0
2017-05-15,50.0
2017-05-16,255.0
2017-05-17,45.0
2017-05-18,-201.0
2017-05-19,13.0
2017-05-20,-36.0
2017-05-21,-350.0
2017-05-22,-307.0
2017-05-23,-578.0
2017-05-24,528.0
2017-05-25,528.0
2017-05-26,208.0
2017-05-27,140.0
2017-05-28,-213.0
2017-05-29,-175.0
2017-05-30,-260.0
2017-05-31,2.0
2017-06-01,-52.0
2017-06-02,27.0
2017-06-03,207.0
2017-06-04,84.0
2017-06-05,166.0
2017-06-06,631.0
2017-06-07,122.0
2017-06-08,-467.0
2017-06-09,-367.0
2017-06-10,-151.0
2017-06-11,-61.0
2017-06-12,-181.0
2017-06-13,326.0
2017-06-14,279.0
2017-06-15,108.0
2017-06-16,-10.0
2017-06-17,-38.0
2017-06-18,-874.0
2017-06-19,421.0
2017-06-20,-50.0
2017-06-21,-732.0
2017-06-22,-31.0
2017-06-23,216.0
2017-06-24,333.0
2017-06-25,318.0
2017-06-26,94.0
2017-06-27,355.0
2017-06-28,251.0
2017-06-29,-280.0
2017-06-30,-1176.0
2017-07-01,-86.0
2017-07-02,193.0
2017-07-03,-337.0
2017-07-04,925.0
2017-07-05,353.0
2017-07-06,-192.0
2017-07-07,-87.0
2017-07-08,0.0
2017-07-09,183.0
2017-07-10,120.0
2017-07-11,314.0
2017-07-12,-245.0
2017-07-13,-645.0
2017-07-14,200.0
2017-07-15,257.0
2017-07-16,-106.0
2017-07-17,51.0
2017-07-18,-154.0
2017-07-19,354.0
2017-07-20,198.0
2017-07-21,-287.0
2017-07-22,-37.0
2017-07-23,-208.0
2017-07-24,-555.0
2017-07-25,79.0
2017-07-26,-19.0
2017-07-27,436.0
2017-07-28,55.0
2017-07-29,-41.0
2017-07-30,-291.0
2017-07-31,129.0
2017-08-01,-137.0
2017-08-02,-244.0
2017-08-03,99.0
2017-08-04,312.0
2017-08-05,78.0
2017-08-06,-51.0
2017-08-07,68.0
2017-08-08,-117.0
2017-08-09,164.0
2017-08-10,-155.0
2017-08-11,250.0
2017-08-12,8.0
2017-08-13,-321.0
2017-08-14,4.0
2017-08-15,148.0
2017-08-16,-96.0
2017-08-17,519.0
2017-08-18,183.0
2017-08-19,94.0
2017-08-20,-164.0
2017-08-21,-374.0
2017-08-22,253.0
2017-08-23,-224.0
2017-08-24,-187.0
2017-08-25,50.0
2017-08-26,-40.0
2017-08-27,-461.0
2017-08-28,165.0
2017-08-29,-96.0
2017-08-30,249.0
2017-08-31,-41.0
2017-09-01,-294.0
2017-09-02,-204.0
2017-09-03,-455.0
2017-09-04,353.0
2017-09-05,474.0
2017-09-06,-12.0
2017-09-07,127.0
2017-09-08,-245.0
2017-09-09,79.0
2017-09-10,40.0
2017-09-11,283.0
2017-09-12,15.0
2017-09-13,96.0
2017-09-14,109.0
2017-09-15,54.0
2017-09-16,-184.0
2017-09-17,-87.0
2017-09-18,-469.0
2017-09-19,656.0
2017-09-20,-429.0
2017-09-21,82.0
2017-09-22,52.0
2017-09-23,-243.0
2017-09-24,-1116.0
2017-09-25,-27.0
2017-09-26,575.0
2017-09-27,133.0
2017-09-28,110.0
2017-09-29,0.0
2017-09-30,95.0
2017-10-01,-294.0
2017-10-02,-405.0
2017-10-03,1.0
2017-10-04,499.0
2017-10-05,59.0
2017-10-06,-34.0
2017-10-07,-25.0
2017-10-08,-232.0
2017-10-09,4.0
2017-10-10,135.0
2017-10-11,28.0
2017-10-12,-9.0
2017-10-13,-2.0
2017-10-14,-69.0
2017-10-15,-353.0
2017-10-16,-225.0
2017-10-17,413.0
2017-10-18,-144.0
2017-10-19,-131.0
2017-10-20,-497.0
2017-10-21,-36.0
2017-10-22,4.0
2017-10-23,83.0
2017-10-24,268.0
2017-10-25,3.0
2017-10-26,-63.0
2017-10-27,-122.0
2017-10-28,80.0
2017-10-29,364.0
2017-10-30,-806.0
2017-10-31,321.0
2017-11-01,2.0
2017-11-02,24.0
2017-11-03,55.0
2017-11-04,-88.0
2017-11-05,-280.0
2017-11-06,-126.0
2017-11-07,279.0
2017-11-08,18.0
2017-11-09,165.0
2017-11-10,-173.0
2017-11-11,40.0
2017-11-12,-271.0
2017-11-13,-112.0
2017-11-14,179.0
2017-11-15,19.0
2017-11-16,-30.0
2017-11-17,25.0
2017-11-18,113.0
2017-11-19,-253.0
2017-11-20,10.0
2017-11-21,76.0
2017-11-22,32.0
2017-11-23,-35.0
2017-11-24,104.0
2017-11-25,168.0
2017-11-26,-236.0
2017-11-27,57.0
2017-11-28,50.0
2017-11-29,-143.0
2017-11-30,163.0
2017-12-01,-38.0
2017-12-02,114.0
2017-12-03,-139.0
2017-12-04,-54.0
2017-12-05,38.0
2017-12-06,104.0
2017-12-07,161.0
2017-12-08,-141.0
2017-12-09,88.0
2017-12-10,-133.0
2017-12-11,-263.0
2017-12-12,340.0
2017-12-13,-6.0
2017-12-14,102.0
2017-12-15,68.0
2017-12-16,228.0
2017-12-17,-195.0
2017-12-18,132.0
2017-12-19,-60.0
2017-12-20,-141.0
2017-12-21,224.0
2017-12-22,-138.0
2017-12-23,217.0
2017-12-24,-241.0
2017-12-25,-48.0
2017-12-26,159.0
2017-12-27,-19.0
2017-12-28,53.0
2017-12-29,-128.0
2017-12-30,255.0
2017-12-31,-337.0
2018-01-01,30.0
2018-01-02,290.0
2018-01-03,5.0
2018-01-04,258.0
2018-01-05,-195.0
2018-01-06,334.582692307692
2018-01-07,-249.582692307692
2018-01-08,-90.0
2018-01-09,164.0
2018-01-10,-57.0
2018-01-11,90.0
2018-01-12,-97.0
2018-01-13,88.0
2018-01-14,-279.0
2018-01-15,6.0
2018-01-16,38.0
2018-01-17,-131.0
2018-01-18,164.0
2018-01-19,-74.0
2018-01-20,30.0
2018-01-21,-188.0
2018-01-22,83.0
2018-01-23,3.0
2018-01-24,-121.0
2018-01-25,307.0
2018-01-26,-62.0
2018-01-27,-439.0
2018-01-28,345.0
2018-01-29,98.0
2018-01-30,45.0
2018-01-31,-216.0
2018-02-01,154.0
2018-02-02,0.0
2018-02-03,-261.0
2018-02-04,-115.0
2018-02-05,90.0
2018-02-06,43.0
2018-02-07,18.0
2018-02-08,51.0
2018-02-09,-87.0
2018-02-10,173.0
2018-02-11,-172.0
2018-02-12,-37.0
2018-02-13,24.0
2018-02-14,85.0
2018-02-15,144.0
2018-02-16,-286.0
2018-02-17,171.0
2018-02-18,-277.0
2018-02-19,22.0
2018-02-20,-15.0
2018-02-21,-6.0
2018-02-22,-48.0
2018-02-23,-55.0
2018-02-24,90.0
2018-02-25,-183.0
2018-02-26,-23.0
2018-02-27,55.0
2018-02-28,29.0
2018-03-01,100.0
2018-03-02,-57.0
2018-03-03,-1094.0
2018-03-04,540.0
2018-03-05,156.0
2018-03-06,208.0
2018-03-07,5.0
2018-03-08,42.0
2018-03-09,32.0
2018-03-10,102.0
2018-03-11,-198.0
2018-03-12,-73.0
2018-03-13,227.0
2018-03-14,36.0
2018-03-15,134.0
2018-03-16,-19.0
2018-03-17,21.0
2018-03-18,-304.0
2018-03-19,-144.0
2018-03-20,334.0
2018-03-21,60.0
2018-03-22,35.0
2018-03-23,-18.0
2018-03-24,53.0
2018-03-25,-281.0
2018-03-26,-250.0
2018-03-27,527.0
2018-03-28,116.0
2018-03-29,-34.0
2018-03-30,5.0
2018-03-31,16.0
2018-04-01,-111.0
2018-04-02,-195.0
2018-04-03,516.0
2018-04-04,139.0
2018-04-05,163.0
2018-04-06,152.0
2018-04-07,-21.0
2018-04-08,-725.0
2018-04-09,3.0
2018-04-10,131.0
2018-04-11,256.0
2018-04-12,-95.0
2018-04-13,-47.0
2018-04-14,-8.0
2018-04-15,-218.0
2018-04-16,191.0
2018-04-17,362.0
2018-04-18,212.0
2018-04-19,57.0
2018-04-20,191.0
2018-04-21,2.0
2018-04-22,-435.0
2018-04-23,-374.0
2018-04-24,326.0
2018-04-25,226.0
2018-04-26,223.0
2018-04-27,261.0
2018-04-28,237.0
2018-04-29,-232.0
2018-04-30,-66.0
2018-05-01,385.0
2018-05-02,-91.0
2018-05-03,59.0
2018-05-04,-597.0
2018-05-05,237.0
2018-05-06,-42.0
2018-05-07,147.0
2018-05-08,74.0
2018-05-09,-281.0
2018-05-10,43.0
2018-05-11,151.0
2018-05-12,391.0
2018-05-13,92.0
2018-05-14,-26.0
2018-05-15,-442.0
2018-05-16,393.0
2018-05-17,39.0
2018-05-18,14.0
2018-05-19,195.0
2018-05-20,-89.0
2018-05-21,-166.0
2018-05-22,250.0
2018-05-23,203.0
2018-05-24,294.0
2018-05-25,-80.0
2018-05-26,-37.0
2018-05-27,-90.0
2018-05-28,13.0
2018-05-29,314.0
2018-05-30,105.0
2018-05-31,89.0
2018-06-01,3.0
2018-06-02,224.0
2018-06-03,-884.0
2018-06-04,147.0
2018-06-05,492.0
2018-06-06,210.0
2018-06-07,-163.0
2018-06-08,120.0
2018-06-09,421.0
2018-06-10,-587.0
2018-06-11,-442.0
2018-06-12,433.0
2018-06-13,306.0
2018-06-14,-9.0
2018-06-15,-74.0
2018-06-16,-111.0
2018-06-17,-175.0
2018-06-18,-253.0
2018-06-19,-307.0
2018-06-20,206.0
2018-06-21,304.0
2018-06-22,126.0
2018-06-23,289.0
2018-06-24,-157.0
2018-06-25,-187.0
2018-06-26,475.0
2018-06-27,-238.0
2018-06-28,-444.0
2018-06-29,-509.0
2018-06-30,-159.0
2018-07-01,221.0
2018-07-02,138.0
2018-07-03,369.0
2018-07-04,-160.0
2018-07-05,-13.0
2018-07-06,238.0
2018-07-07,-99.0
2018-07-08,-36.0
2018-07-09,315.0
2018-07-10,551.0
2018-07-11,-31.0
2018-07-12,-390.0
2018-07-13,70.0
2018-07-14,-543.0
2018-07-15,-796.0
2018-07-16,526.0
2018-07-17,-97.0
2018-07-18,553.0
2018-07-19,54.0
2018-07-20,95.0
2018-07-21,-331.0
2018-07-22,-472.0
2018-07-23,-566.0
2018-07-24,560.0
2018-07-25,434.0
2018-07-26,-256.0
2018-07-27,-427.0
2018-07-28,-496.0
2018-07-29,-387.0
2018-07-30,866.0
2018-07-31,307.0
2018-08-01,-209.0
2018-08-02,354.0
2018-08-03,151.0
2018-08-04,-256.0
2018-08-05,-22.0
2018-08-06,-60.0
2018-08-07,-511.0
2018-08-08,37.0
2018-08-09,274.0
2018-08-10,467.0
2018-08-11,-91.0
2018-08-12,24.0
2018-08-13,-164.0
2018-08-14,38.0
2018-08-15,148.0
2018-08-16,-112.0
2018-08-17,108.0
2018-08-18,117.0
2018-08-19,-186.0
2018-08-20,-347.0
2018-08-21,395.0
2018-08-22,100.0
2018-08-23,-165.0
2018-08-24,0.0
2018-08-25,-234.0
2018-08-26,-200.0
2018-08-27,-131.0
2018-08-28,256.0
2018-08-29,-226.0
2018-08-30,-103.0
2018-08-31,481.0
2018-09-01,26.0
2018-09-02,-210.0
2018-09-03,-769.0
2018-09-04,-518.0
2018-09-05,448.0
2018-09-06,58.0
2018-09-07,487.0
2018-09-08,-245.0
2018-09-09,-493.0
2018-09-10,-111.0
2018-09-11,466.0
2018-09-12,368.0
2018-09-13,27.0
2018-09-14,49.0
2018-09-15,-103.0
2018-09-16,-154.0
2018-09-17,-33.0
2018-09-18,252.0
2018-09-19,0.0
2018-09-20,-28.0
2018-09-21,96.0
2018-09-22,-167.0
2018-09-23,-723.0
2018-09-24,-323.0
2018-09-25,258.0
2018-09-26,-223.0
2018-09-27,186.0
2018-09-28,115.0
2018-09-29,132.0
2018-09-30,-5.0
2018-10-01,-272.0
2018-10-02,392.0
2018-10-03,-349.0
2018-10-04,408.0
2018-10-05,40.0
2018-10-06,2.0
2018-10-07,-426.0
2018-10-08,-234.0
2018-10-09,367.0
2018-10-10,82.0
2018-10-11,156.0
2018-10-12,-190.0
2018-10-13,-320.0
2018-10-14,-303.0
2018-10-15,-296.0
2018-10-16,387.0
2018-10-17,129.0
2018-10-18,4.0
2018-10-19,16.0
2018-10-20,-651.0
2018-10-21,316.0
2018-10-22,-230.0
2018-10-23,231.0
2018-10-24,68.0
2018-10-25,41.0
2018-10-26,-9.0
2018-10-27,-76.0
2018-10-28,-226.0
2018-10-29,-149.0
2018-10-30,281.0
2018-10-31,82.0
2018-11-01,30.0
2018-11-02,-34.0
2018-11-03,-14.0
2018-11-04,-196.0
2018-11-05,-228.0
2018-11-06,167.0
2018-11-07,-57.0
2018-11-08,-634.0
2018-11-09,-89.0
2018-11-10,502.0
2018-11-11,-99.0
2018-11-12,-80.0
2018-11-13,271.0
2018-11-14,105.0
2018-11-15,-60.0
2018-11-16,44.0
2018-11-17,95.0
2018-11-18,-202.0
2018-11-19,-6.0
2018-11-20,75.0
2018-11-21,-47.0
2018-11-22,253.0
2018-11-23,-230.0
2018-11-24,230.0
2018-11-25,-282.0
2018-11-26,124.0
2018-11-27,16.0
2018-11-28,-16.0
2018-11-29,7.0
2018-11-30,85.0
2018-12-01,177.0
2018-12-02,-281.0
2018-12-03,21.0
2018-12-04,39.0
2018-12-05,88.0
2018-12-06,-1.0
2018-12-07,84.0
2018-12-08,73.0
2018-12-09,-56.0
2018-12-10,-29.0
2018-12-11,-52.0
2018-12-12,110.0
2018-12-13,41.0
2018-12-14,-1.0
2018-12-15,100.0
2018-12-16,-70.0
2018-12-17,59.0
2018-12-18,22.0
2018-12-19,38.0
2018-12-20,-60.0
2018-12-21,109.0
2018-12-22,226.0
2018-12-23,-276.0
2018-12-24,146.0
2018-12-25,62.0
2018-12-26,-36.0
2018-12-27,-27.0
2018-12-28,157.0
2018-12-29,339.0
2018-12-30,-226.0
2018-12-31,-50.0
2019-01-01,172.0
2019-01-02,44.0
2019-01-03,-153.0
2019-01-04,58.0
2019-01-05,172.0
2019-01-06,-320.0
2019-01-07,-171.0
2019-01-08,290.0
2019-01-09,-45.0
2019-01-10,67.0
2019-01-11,-40.0
2019-01-12,142.0
2019-01-13,-232.0
2019-01-14,-129.0
2019-01-15,247.0
2019-01-16,34.0
2019-01-17,-2.0
2019-01-18,-134.0
2019-01-19,128.0
2019-01-20,-240.0
2019-01-21,56.0
2019-01-22,-157.0
2019-01-23,-56.0
2019-01-24,296.0
2019-01-25,-163.0
2019-01-26,161.0
2019-01-27,-671.0
2019-01-28,539.0
2019-01-29,166.0
2019-01-30,18.0
2019-01-31,98.0
2019-02-01,-154.0
2019-02-02,143.0
2019-02-03,-174.0
2019-02-04,84.0
2019-02-05,3.0
2019-02-06,-138.0
2019-02-07,38.0
2019-02-08,-84.0
2019-02-09,159.0
2019-02-10,-164.0
2019-02-11,-35.0
2019-02-12,-71.0
2019-02-13,43.0
2019-02-14,-12.0
2019-02-15,-66.0
2019-02-16,182.0
2019-02-17,-214.0
2019-02-18,140.0
2019-02-19,-177.0
2019-02-20,106.0
2019-02-21,-86.0
2019-02-22,1.0
2019-02-23,6.0
2019-02-24,-191.0
2019-02-25,47.0
2019-02-26,-84.0
2019-02-27,116.0
2019-02-28,131.0
2019-03-01,-20.0
2019-03-02,128.0
2019-03-03,-257.0
2019-03-04,48.0
2019-03-05,200.0
2019-03-06,-275.0
2019-03-07,124.0
2019-03-08,-190.0
2019-03-09,189.0
2019-03-10,-351.0
2019-03-11,-6.0
2019-03-12,95.0
2019-03-13,-135.0
2019-03-14,163.0
2019-03-15,24.0
2019-03-16,164.0
2019-03-17,-305.0
2019-03-18,-62.0
2019-03-19,9.0
2019-03-20,58.0
2019-03-21,60.0
2019-03-22,-1227.0
2019-03-23,749.0
2019-03-24,44.0
2019-03-25,43.0
2019-03-26,159.0
2019-03-27,97.0
2019-03-28,39.0
2019-03-29,47.0
2019-03-30,250.0
2019-03-31,-104.0
2019-04-01,-364.0
2019-04-02,267.0
2019-04-03,93.0
2019-04-04,143.0
2019-04-05,282.0
2019-04-06,195.0
2019-04-07,-342.0
2019-04-08,26.0
2019-04-09,217.0
2019-04-10,110.0
2019-04-11,75.0
2019-04-12,309.0
2019-04-13,-106.0
2019-04-14,-373.0
2019-04-15,29.0
2019-04-16,575.0
2019-04-17,-266.0
2019-04-18,-828.0
2019-04-19,27.0
2019-04-20,-33.0
2019-04-21,58.0
2019-04-22,147.0
2019-04-23,682.0
2019-04-24,277.0
2019-04-25,441.0
2019-04-26,225.0
2019-04-27,-198.0
2019-04-28,-323.0
2019-04-29,-61.0
2019-04-30,448.0
2019-05-01,300.0
2019-05-02,-26.0
2019-05-03,107.0
2019-05-04,-431.0
2019-05-05,-448.0
2019-05-06,67.0
2019-05-07,306.0
2019-05-08,210.0
2019-05-09,179.0
2019-05-10,162.0
2019-05-11,32.0
2019-05-12,-353.0
2019-05-13,-1.0
2019-05-14,44.0
2019-05-15,-1125.417307692308
2019-05-16,815.417307692308
2019-05-17,-268.0
2019-05-18,-49.0
2019-05-19,-656.0
2019-05-20,294.0
2019-05-21,672.0
2019-05-22,251.0
2019-05-23,111.0
2019-05-24,115.0
2019-05-25,-590.0
2019-05-26,-15.0
2019-05-27,60.0
2019-05-28,402.0
2019-05-29,202.0
2019-05-30,265.0
2019-05-31,241.0
2019-06-01,164.0
2019-06-02,15.0
2019-06-03,121.0
2019-06-04,19.0
2019-06-05,-47.0
2019-06-06,-78.0
2019-06-07,190.0
2019-06-08,-191.0
2019-06-09,-33.0
2019-06-10,-74.0
2019-06-11,309.0
2019-06-12,109.0
2019-06-13,84.0
2019-06-14,-64.0
2019-06-15,-194.0
2019-06-16,-22.0
2019-06-17,-126.0
2019-06-18,-469.0
2019-06-19,-931.0
2019-06-20,183.0
2019-06-21,360.0
2019-06-22,357.0
2019-06-23,21.0
2019-06-24,203.0
2019-06-25,-237.0
2019-06-26,517.0
2019-06-27,160.0
2019-06-28,-84.0
2019-06-29,98.0
2019-06-30,97.0
2019-07-01,-41.0
2019-07-02,512.0
2019-07-03,119.0
2019-07-04,-277.0
2019-07-05,-100.0
2019-07-06,-759.0
2019-07-07,-210.0
2019-07-08,284.0
2019-07-09,113.0
2019-07-10,-133.0
2019-07-11,398.0
2019-07-12,256.0
2019-07-13,-82.0
2019-07-14,-101.0
2019-07-15,-157.0
2019-07-16,-521.0
2019-07-17,-964.0
2019-07-18,-175.0
2019-07-19,-170.0
2019-07-20,1043.0
2019-07-21,-191.0
2019-07-22,-324.0
2019-07-23,583.0
2019-07-24,677.0
2019-07-25,91.0
2019-07-26,-903.0
2019-07-27,-532.0
2019-07-28,-434.0
2019-07-29,382.0
2019-07-30,500.0
2019-07-31,96.0
2019-08-01,104.0
2019-08-02,170.0
2019-08-03,-128.0
2019-08-04,-346.0
2019-08-05,82.0
2019-08-06,466.0
2019-08-07,-296.0
2019-08-08,-206.0
2019-08-09,600.0
2019-08-10,-217.0
2019-08-11,-465.0
2019-08-12,341.0
2019-08-13,-76.0
2019-08-14,-86.0
2019-08-15,-162.0
2019-08-16,-94.0
2019-08-17,-258.0
2019-08-18,-156.0
2019-08-19,-509.0
2019-08-20,767.0
2019-08-21,178.0
2019-08-22,433.0
2019-08-23,-277.0
2019-08-24,274.0
2019-08-25,-167.0
2019-08-26,-780.0
2019-08-27,776.0
2019-08-28,446.0
2019-08-29,196.0
2019-08-30,109.0
2019-08-31,28.0
2019-09-01,-165.0
2019-09-02,-129.0
2019-09-03,56.0
2019-09-04,170.0
2019-09-05,-72.0
2019-09-06,-96.0
2019-09-07,-21.0
2019-09-08,-296.0
2019-09-09,180.0
2019-09-10,213.0
2019-09-11,117.0
2019-09-12,227.0
2019-09-13,-73.0
2019-09-14,-168.0
2019-09-15,-177.0
2019-09-16,-362.0
2019-09-17,360.0
2019-09-18,-128.0
2019-09-19,-198.0
2019-09-20,-303.0
2019-09-21,-161.0
2019-09-22,-121.0
2019-09-23,-621.0
2019-09-24,-10.0
2019-09-25,120.0
2019-09-26,118.0
2019-09-27,-85.0
2019-09-28,-84.0
2019-09-29,-406.0
2019-09-30,-367.0
2019-10-01,342.0
2019-10-02,173.0
2019-10-03,-593.0
2019-10-04,718.0
2019-10-05,-237.0
2019-10-06,-387.0
2019-10-07,-235.0
2019-10-08,253.0
2019-10-09,-597.0
2019-10-10,666.0
2019-10-11,100.0
2019-10-12,-25.0
2019-10-13,-185.0
2019-10-14,-171.0
2019-10-15,625.582692307692
2019-10-16,-88.58269230769201
2019-10-17,-41.0
2019-10-18,49.0
2019-10-19,65.0
2019-10-20,-434.0
2019-10-21,-312.0
2019-10-22,294.0
2019-10-23,-86.0
2019-10-24,-21.0
2019-10-25,77.0
2019-10-26,-49.0
2019-10-27,-400.0
2019-10-28,-404.0
2019-10-29,-145.0
2019-10-30,258.0
2019-10-31,529.0
2019-11-01,-184.0
2019-11-02,-30.0
2019-11-03,-183.0
2019-11-04,1105.582692307692
2019-11-05,-844.582692307692
2019-11-06,844.582692307692
2019-11-07,-796.582692307692
2019-11-08,-161.0
2019-11-09,-6.0
2019-11-10,-251.0
2019-11-11,-59.0
2019-11-12,151.0
2019-11-13,-17.0
2019-11-14,48.0
2019-11-15,1091.582692307692
