Date,Max.Demand met during the day (MW)
2016-07-17,6.0
2016-07-18,-596.0
2016-07-19,1593.0
2016-07-20,-242.0
2016-07-21,-250.0
2016-07-22,-39.0
2016-07-23,-193.0
2016-07-24,-234.0
2016-07-25,-157.0
2016-07-26,679.0
2016-07-27,-312.0
2016-07-28,-828.0
2016-07-29,927.0
2016-07-30,-360.0
2016-07-31,-81.0
2016-08-01,305.0
2016-08-02,381.0
2016-08-03,-344.0
2016-08-04,578.0
2016-08-05,-262.0
2016-08-06,-98.0
2016-08-07,-481.0
2016-08-08,196.0
2016-08-09,233.0
2016-08-10,-314.0
2016-08-11,70.0
2016-08-12,-311.0
2016-08-13,222.0
2016-08-14,7.0
2016-08-15,47.0
2016-08-16,473.0
2016-08-17,114.0
2016-08-18,-792.0
2016-08-19,14.0
2016-08-20,855.0
2016-08-21,-701.0
2016-08-22,105.0
2016-08-23,274.0
2016-08-24,-206.0
2016-08-25,-225.0
2016-08-26,-149.0
2016-08-27,776.0
2016-08-28,-515.0
2016-08-29,245.0
2016-08-30,-155.0
2016-08-31,-454.0
2016-09-01,46.0
2016-09-02,417.0
2016-09-03,269.0
2016-09-04,-371.0
2016-09-05,200.0
2016-09-06,76.0
2016-09-07,-149.0
2016-09-08,1.0
2016-09-09,60.0
2016-09-10,-36.0
2016-09-11,-229.0
2016-09-12,147.0
2016-09-13,132.0
2016-09-14,-40.0
2016-09-15,-46.0
2016-09-16,-56.0
2016-09-17,96.0
2016-09-18,-190.0
2016-09-19,121.0
2016-09-20,157.0
2016-09-21,16.0
2016-09-22,-11.0
2016-09-23,-579.0
2016-09-24,349.0
2016-09-25,-116.0
2016-09-26,193.0
2016-09-27,233.0
2016-09-28,-123.0
2016-09-29,-97.0
2016-09-30,115.0
2016-10-01,-106.0
2016-10-02,-158.0
2016-10-03,69.0
2016-10-04,345.0
2016-10-05,-381.0
2016-10-06,-468.0
2016-10-07,652.0
2016-10-08,-123.0
2016-10-09,-187.0
2016-10-10,18.0
2016-10-11,218.0
2016-10-12,-193.0
2016-10-13,30.0
2016-10-14,360.0
2016-10-15,-271.0
2016-10-16,-187.0
2016-10-17,4.0
2016-10-18,528.0
2016-10-19,-275.0
2016-10-20,-121.0
2016-10-21,333.0
2016-10-22,-225.0
2016-10-23,-183.0
2016-10-24,190.0
2016-10-25,91.0
2016-10-26,-79.0
2016-10-27,6.0
2016-10-28,-94.0
2016-10-29,-100.0
2016-10-30,-171.0
2016-10-31,-123.0
2016-11-01,455.0
2016-11-02,256.0
2016-11-03,123.0
2016-11-04,-364.0
2016-11-05,-36.0
2016-11-06,-186.0
2016-11-07,120.0
2016-11-08,241.0
2016-11-09,-64.0
2016-11-10,-92.0
2016-11-11,-77.0
2016-11-12,-56.0
2016-11-13,-66.0
2016-11-14,128.0
2016-11-15,255.0
2016-11-16,-134.0
2016-11-17,-10.0
2016-11-18,9.0
2016-11-19,61.0
2016-11-20,-311.0
2016-11-21,306.0
2016-11-22,-55.0
2016-11-23,-16.0
2016-11-24,43.0
2016-11-25,-59.0
2016-11-26,63.0
2016-11-27,-236.0
2016-11-28,235.0
2016-11-29,-72.0
2016-11-30,14.0
2016-12-01,-79.0
2016-12-02,197.0
2016-12-03,16.0
2016-12-04,-292.0
2016-12-05,183.0
2016-12-06,-87.0
2016-12-07,152.0
2016-12-08,45.0
2016-12-09,-226.0
2016-12-10,238.0
2016-12-11,-312.0
2016-12-12,181.0
2016-12-13,136.0
2016-12-14,-234.0
2016-12-15,87.0
2016-12-16,-78.0
2016-12-17,270.0
2016-12-18,-361.0
2016-12-19,246.0
2016-12-20,-87.0
2016-12-21,78.0
2016-12-22,6.0
2016-12-23,-253.0
2016-12-24,398.0
2016-12-25,-484.0
2016-12-26,340.0
2016-12-27,62.0
2016-12-28,-150.0
2016-12-29,80.0
2016-12-30,-153.0
2016-12-31,371.0
2017-01-01,-594.0
2017-01-02,279.0
2017-01-03,52.0
2017-01-04,58.0
2017-01-05,-101.0
2017-01-06,-89.0
2017-01-07,267.0
2017-01-08,-494.0
2017-01-09,473.0
2017-01-10,53.0
2017-01-11,-100.0
2017-01-12,-99.0
2017-01-13,-460.0
2017-01-14,1141.0
2017-01-15,-696.0
2017-01-16,-291.0
2017-01-17,338.0
2017-01-18,235.0
2017-01-19,-270.0
2017-01-20,3.0
2017-01-21,0.0
2017-01-22,-111.0
2017-01-23,144.0
2017-01-24,-151.0
2017-01-25,52.0
2017-01-26,64.0
2017-01-27,-664.0
2017-01-28,1313.0
2017-01-29,-649.0
2017-01-30,75.0
2017-01-31,-73.0
2017-02-01,-49.0
2017-02-02,121.0
2017-02-03,-288.0
2017-02-04,422.0
2017-02-05,-455.0
2017-02-06,279.0
2017-02-07,-13.0
2017-02-08,-14.0
2017-02-09,49.0
2017-02-10,-139.0
2017-02-11,328.0
2017-02-12,-444.0
2017-02-13,105.0
2017-02-14,137.0
2017-02-15,-28.0
2017-02-16,73.0
2017-02-17,-257.0
2017-02-18,336.0
2017-02-19,-380.0
2017-02-20,177.0
2017-02-21,-4.0
2017-02-22,50.0
2017-02-23,77.0
2017-02-24,-140.0
2017-02-25,308.0
2017-02-26,-635.0
2017-02-27,185.0
2017-02-28,521.0
2017-03-01,-333.0
2017-03-02,23.0
2017-03-03,-2.0
2017-03-04,42.0
2017-03-05,-218.0
2017-03-06,65.0
2017-03-07,251.0
2017-03-08,-77.0
2017-03-09,-42.0
2017-03-10,-56.0
2017-03-11,92.0
2017-03-12,-207.0
2017-03-13,-126.0
2017-03-14,-406.0
2017-03-15,1348.0
2017-03-16,-382.0
2017-03-17,-294.0
2017-03-18,104.0
2017-03-19,-344.0
2017-03-20,151.0
2017-03-21,241.0
2017-03-22,-105.0
2017-03-23,79.0
2017-03-24,72.0
2017-03-25,-204.0
2017-03-26,-264.0
2017-03-27,97.0
2017-03-28,681.0
2017-03-29,-438.0
2017-03-30,124.0
2017-03-31,-91.0
2017-04-01,-85.0
2017-04-02,-177.0
2017-04-03,-17.0
2017-04-04,647.0
2017-04-05,-717.0
2017-04-06,228.0
2017-04-07,227.0
2017-04-08,-377.0
2017-04-09,-277.0
2017-04-10,192.0
2017-04-11,605.0
2017-04-12,-100.0
2017-04-13,-22.0
2017-04-14,-99.0
2017-04-15,-209.0
2017-04-16,171.0
2017-04-17,52.0
2017-04-18,309.0
2017-04-19,-319.0
2017-04-20,-17.0
2017-04-21,231.0
2017-04-22,-159.0
2017-04-23,-374.0
2017-04-24,-250.0
2017-04-25,446.0
2017-04-26,-82.0
2017-04-27,-37.0
2017-04-28,104.0
2017-04-29,10.0
2017-04-30,-312.0
2017-05-01,183.0
2017-05-02,366.0
2017-05-03,-46.0
2017-05-04,-232.0
2017-05-05,111.0
2017-05-06,138.0
2017-05-07,-189.0
2017-05-08,186.0
2017-05-09,102.0
2017-05-10,-305.0
2017-05-11,-81.0
2017-05-12,120.0
2017-05-13,6.0
2017-05-14,-169.0
2017-05-15,165.0
2017-05-16,205.0
2017-05-17,-210.0
2017-05-18,-246.0
2017-05-19,214.0
2017-05-20,-49.0
2017-05-21,-314.0
2017-05-22,43.0
2017-05-23,-271.0
2017-05-24,1106.0
2017-05-25,0.0
2017-05-26,-320.0
2017-05-27,-68.0
2017-05-28,-353.0
2017-05-29,38.0
2017-05-30,-85.0
2017-05-31,262.0
2017-06-01,-54.0
2017-06-02,79.0
2017-06-03,180.0
2017-06-04,-123.0
2017-06-05,82.0
2017-06-06,465.0
2017-06-07,-509.0
2017-06-08,-589.0
2017-06-09,100.0
2017-06-10,216.0
2017-06-11,90.0
2017-06-12,-120.0
2017-06-13,507.0
2017-06-14,-47.0
2017-06-15,-171.0
2017-06-16,-118.0
2017-06-17,-28.0
2017-06-18,-836.0
2017-06-19,1295.0
2017-06-20,-471.0
2017-06-21,-682.0
2017-06-22,701.0
2017-06-23,247.0
2017-06-24,117.0
2017-06-25,-15.0
2017-06-26,-224.0
2017-06-27,261.0
2017-06-28,-104.0
2017-06-29,-531.0
2017-06-30,-896.0
2017-07-01,1090.0
2017-07-02,279.0
2017-07-03,-530.0
2017-07-04,1262.0
2017-07-05,-572.0
2017-07-06,-545.0
2017-07-07,105.0
2017-07-08,87.0
2017-07-09,183.0
2017-07-10,-63.0
2017-07-11,194.0
2017-07-12,-559.0
2017-07-13,-400.0
2017-07-14,845.0
2017-07-15,57.0
2017-07-16,-363.0
2017-07-17,157.0
2017-07-18,-205.0
2017-07-19,508.0
2017-07-20,-156.0
2017-07-21,-485.0
2017-07-22,250.0
2017-07-23,-171.0
2017-07-24,-347.0
2017-07-25,634.0
2017-07-26,-98.0
2017-07-27,455.0
2017-07-28,-381.0
2017-07-29,-96.0
2017-07-30,-250.0
2017-07-31,420.0
2017-08-01,-266.0
2017-08-02,-107.0
2017-08-03,343.0
2017-08-04,213.0
2017-08-05,-234.0
2017-08-06,-129.0
2017-08-07,119.0
2017-08-08,-185.0
2017-08-09,281.0
2017-08-10,-319.0
2017-08-11,405.0
2017-08-12,-242.0
2017-08-13,-329.0
2017-08-14,325.0
2017-08-15,144.0
2017-08-16,-244.0
2017-08-17,615.0
2017-08-18,-336.0
2017-08-19,-89.0
2017-08-20,-258.0
2017-08-21,-210.0
2017-08-22,627.0
2017-08-23,-477.0
2017-08-24,37.0
2017-08-25,237.0
2017-08-26,-90.0
2017-08-27,-421.0
2017-08-28,626.0
2017-08-29,-261.0
2017-08-30,345.0
2017-08-31,-290.0
2017-09-01,-253.0
2017-09-02,90.0
2017-09-03,-251.0
2017-09-04,808.0
2017-09-05,121.0
2017-09-06,-486.0
2017-09-07,139.0
2017-09-08,-372.0
2017-09-09,324.0
2017-09-10,-39.0
2017-09-11,243.0
2017-09-12,-268.0
2017-09-13,81.0
2017-09-14,13.0
2017-09-15,-55.0
2017-09-16,-238.0
2017-09-17,97.0
2017-09-18,-382.0
2017-09-19,1125.0
2017-09-20,-1085.0
2017-09-21,511.0
2017-09-22,-30.0
2017-09-23,-295.0
2017-09-24,-873.0
2017-09-25,1089.0
2017-09-26,602.0
2017-09-27,-442.0
2017-09-28,-23.0
2017-09-29,-110.0
2017-09-30,95.0
2017-10-01,-389.0
2017-10-02,-111.0
2017-10-03,406.0
2017-10-04,498.0
2017-10-05,-440.0
2017-10-06,-93.0
2017-10-07,9.0
2017-10-08,-207.0
2017-10-09,236.0
2017-10-10,131.0
2017-10-11,-107.0
2017-10-12,-37.0
2017-10-13,7.0
2017-10-14,-67.0
2017-10-15,-284.0
2017-10-16,128.0
2017-10-17,638.0
2017-10-18,-557.0
2017-10-19,13.0
2017-10-20,-366.0
2017-10-21,461.0
2017-10-22,40.0
2017-10-23,79.0
2017-10-24,185.0
2017-10-25,-265.0
2017-10-26,-66.0
2017-10-27,-59.0
2017-10-28,202.0
2017-10-29,284.0
2017-10-30,-1170.0
2017-10-31,1127.0
2017-11-01,-319.0
2017-11-02,22.0
2017-11-03,31.0
2017-11-04,-143.0
2017-11-05,-192.0
2017-11-06,154.0
2017-11-07,405.0
2017-11-08,-261.0
2017-11-09,147.0
2017-11-10,-338.0
2017-11-11,213.0
2017-11-12,-311.0
2017-11-13,159.0
2017-11-14,291.0
2017-11-15,-160.0
2017-11-16,-49.0
2017-11-17,55.0
2017-11-18,88.0
2017-11-19,-366.0
2017-11-20,263.0
2017-11-21,66.0
2017-11-22,-44.0
2017-11-23,-67.0
2017-11-24,139.0
2017-11-25,64.0
2017-11-26,-404.0
2017-11-27,293.0
2017-11-28,-7.0
2017-11-29,-193.0
2017-11-30,306.0
2017-12-01,-201.0
2017-12-02,152.0
2017-12-03,-253.0
2017-12-04,85.0
2017-12-05,92.0
2017-12-06,66.0
2017-12-07,57.0
2017-12-08,-302.0
2017-12-09,229.0
2017-12-10,-221.0
2017-12-11,-130.0
2017-12-12,603.0
2017-12-13,-346.0
2017-12-14,108.0
2017-12-15,-34.0
2017-12-16,160.0
2017-12-17,-423.0
2017-12-18,327.0
2017-12-19,-192.0
2017-12-20,-81.0
2017-12-21,365.0
2017-12-22,-362.0
2017-12-23,355.0
2017-12-24,-458.0
2017-12-25,193.0
2017-12-26,207.0
2017-12-27,-178.0
2017-12-28,72.0
2017-12-29,-181.0
2017-12-30,383.0
2017-12-31,-592.0
2018-01-01,367.0
2018-01-02,260.0
2018-01-03,-285.0
2018-01-04,253.0
2018-01-05,-453.0
2018-01-06,355.0
2018-01-07,-235.0
2018-01-08,-15.0
2018-01-09,254.0
2018-01-10,-221.0
2018-01-11,147.0
2018-01-12,-187.0
2018-01-13,185.0
2018-01-14,-367.0
2018-01-15,285.0
2018-01-16,32.0
2018-01-17,-169.0
2018-01-18,295.0
2018-01-19,-238.0
2018-01-20,104.0
2018-01-21,-218.0
2018-01-22,271.0
2018-01-23,-80.0
2018-01-24,-124.0
2018-01-25,428.0
2018-01-26,-369.0
2018-01-27,-377.0
2018-01-28,784.0
2018-01-29,-247.0
2018-01-30,-53.0
2018-01-31,-261.0
2018-02-01,370.0
2018-02-02,-154.0
2018-02-03,-261.0
2018-02-04,146.0
2018-02-05,205.0
2018-02-06,-47.0
2018-02-07,-25.0
2018-02-08,33.0
2018-02-09,-138.0
2018-02-10,260.0
2018-02-11,-345.0
2018-02-12,135.0
2018-02-13,61.0
2018-02-14,61.0
2018-02-15,59.0
2018-02-16,-430.0
2018-02-17,457.0
2018-02-18,-448.0
2018-02-19,299.0
2018-02-20,-37.0
2018-02-21,9.0
2018-02-22,-42.0
2018-02-23,-7.0
2018-02-24,145.0
2018-02-25,-273.0
2018-02-26,160.0
2018-02-27,78.0
2018-02-28,-26.0
2018-03-01,71.0
2018-03-02,-157.0
2018-03-03,-1037.0
2018-03-04,1634.0
2018-03-05,-384.0
2018-03-06,52.0
2018-03-07,-203.0
2018-03-08,37.0
2018-03-09,-10.0
2018-03-10,70.0
2018-03-11,-300.0
2018-03-12,125.0
2018-03-13,300.0
2018-03-14,-191.0
2018-03-15,98.0
2018-03-16,-153.0
2018-03-17,40.0
2018-03-18,-325.0
2018-03-19,160.0
2018-03-20,478.0
2018-03-21,-274.0
2018-03-22,-25.0
2018-03-23,-53.0
2018-03-24,71.0
2018-03-25,-334.0
2018-03-26,31.0
2018-03-27,777.0
2018-03-28,-411.0
2018-03-29,-150.0
2018-03-30,39.0
2018-03-31,11.0
2018-04-01,-127.0
2018-04-02,-84.0
2018-04-03,711.0
2018-04-04,-377.0
2018-04-05,24.0
2018-04-06,-11.0
2018-04-07,-173.0
2018-04-08,-704.0
2018-04-09,728.0
2018-04-10,128.0
2018-04-11,125.0
2018-04-12,-351.0
2018-04-13,48.0
2018-04-14,39.0
2018-04-15,-210.0
2018-04-16,409.0
2018-04-17,171.0
2018-04-18,-150.0
2018-04-19,-155.0
2018-04-20,134.0
2018-04-21,-189.0
2018-04-22,-437.0
2018-04-23,61.0
2018-04-24,700.0
2018-04-25,-100.0
2018-04-26,-3.0
2018-04-27,38.0
2018-04-28,-24.0
2018-04-29,-469.0
2018-04-30,166.0
2018-05-01,451.0
2018-05-02,-476.0
2018-05-03,150.0
2018-05-04,-656.0
2018-05-05,834.0
2018-05-06,-279.0
2018-05-07,189.0
2018-05-08,-73.0
2018-05-09,-355.0
2018-05-10,324.0
2018-05-11,108.0
2018-05-12,240.0
2018-05-13,-299.0
2018-05-14,-118.0
2018-05-15,-416.0
2018-05-16,835.0
2018-05-17,-354.0
2018-05-18,-25.0
2018-05-19,181.0
2018-05-20,-284.0
2018-05-21,-77.0
2018-05-22,416.0
2018-05-23,-47.0
2018-05-24,91.0
2018-05-25,-374.0
2018-05-26,43.0
2018-05-27,-53.0
2018-05-28,103.0
2018-05-29,301.0
2018-05-30,-209.0
2018-05-31,-16.0
2018-06-01,-86.0
2018-06-02,221.0
2018-06-03,-1108.0
2018-06-04,1031.0
2018-06-05,345.0
2018-06-06,-282.0
2018-06-07,-373.0
2018-06-08,283.0
2018-06-09,301.0
2018-06-10,-1008.0
2018-06-11,145.0
2018-06-12,875.0
2018-06-13,-127.0
2018-06-14,-315.0
2018-06-15,-65.0
2018-06-16,-37.0
2018-06-17,-64.0
2018-06-18,-78.0
2018-06-19,-54.0
2018-06-20,513.0
2018-06-21,98.0
2018-06-22,-178.0
2018-06-23,163.0
2018-06-24,-446.0
2018-06-25,-30.0
2018-06-26,662.0
2018-06-27,-713.0
2018-06-28,-206.0
2018-06-29,-65.0
2018-06-30,350.0
2018-07-01,380.0
2018-07-02,-83.0
2018-07-03,231.0
2018-07-04,-529.0
2018-07-05,147.0
2018-07-06,251.0
2018-07-07,-337.0
2018-07-08,63.0
2018-07-09,351.0
2018-07-10,236.0
2018-07-11,-582.0
2018-07-12,-359.0
2018-07-13,460.0
2018-07-14,-613.0
2018-07-15,-253.0
2018-07-16,1322.0
2018-07-17,-623.0
2018-07-18,650.0
2018-07-19,-499.0
2018-07-20,41.0
2018-07-21,-426.0
2018-07-22,-141.0
2018-07-23,-94.0
2018-07-24,1126.0
2018-07-25,-126.0
2018-07-26,-690.0
2018-07-27,-171.0
2018-07-28,-69.0
2018-07-29,109.0
2018-07-30,1253.0
2018-07-31,-559.0
2018-08-01,-516.0
2018-08-02,563.0
2018-08-03,-203.0
2018-08-04,-407.0
2018-08-05,234.0
2018-08-06,-38.0
2018-08-07,-451.0
2018-08-08,548.0
2018-08-09,237.0
2018-08-10,193.0
2018-08-11,-558.0
2018-08-12,115.0
2018-08-13,-188.0
2018-08-14,202.0
2018-08-15,110.0
2018-08-16,-260.0
2018-08-17,220.0
2018-08-18,9.0
2018-08-19,-303.0
2018-08-20,-161.0
2018-08-21,742.0
2018-08-22,-295.0
2018-08-23,-265.0
2018-08-24,165.0
2018-08-25,-234.0
2018-08-26,34.0
2018-08-27,69.0
2018-08-28,387.0
2018-08-29,-482.0
2018-08-30,123.0
2018-08-31,584.0
2018-09-01,-455.0
2018-09-02,-236.0
2018-09-03,-559.0
2018-09-04,251.0
2018-09-05,966.0
2018-09-06,-390.0
2018-09-07,429.0
2018-09-08,-732.0
2018-09-09,-248.0
2018-09-10,382.0
2018-09-11,577.0
2018-09-12,-98.0
2018-09-13,-341.0
2018-09-14,22.0
2018-09-15,-152.0
2018-09-16,-51.0
2018-09-17,121.0
2018-09-18,285.0
2018-09-19,-252.0
2018-09-20,-28.0
2018-09-21,124.0
2018-09-22,-263.0
2018-09-23,-556.0
2018-09-24,400.0
2018-09-25,581.0
2018-09-26,-481.0
2018-09-27,409.0
2018-09-28,-71.0
2018-09-29,17.0
2018-09-30,-137.0
2018-10-01,-267.0
2018-10-02,664.0
2018-10-03,-741.0
2018-10-04,757.0
2018-10-05,-368.0
2018-10-06,-38.0
2018-10-07,-428.0
2018-10-08,192.0
2018-10-09,601.0
2018-10-10,-285.0
2018-10-11,74.0
2018-10-12,-346.0
2018-10-13,-130.0
2018-10-14,17.0
2018-10-15,7.0
2018-10-16,683.0
2018-10-17,-258.0
2018-10-18,-125.0
2018-10-19,12.0
2018-10-20,-667.0
2018-10-21,967.0
2018-10-22,-546.0
2018-10-23,461.0
2018-10-24,-163.0
2018-10-25,-27.0
2018-10-26,-50.0
2018-10-27,-67.0
2018-10-28,-150.0
2018-10-29,77.0
2018-10-30,430.0
2018-10-31,-199.0
2018-11-01,-52.0
2018-11-02,-64.0
2018-11-03,20.0
2018-11-04,-182.0
2018-11-05,-32.0
2018-11-06,395.0
2018-11-07,-224.0
2018-11-08,-577.0
2018-11-09,545.0
2018-11-10,591.0
2018-11-11,-601.0
2018-11-12,19.0
2018-11-13,351.0
2018-11-14,-166.0
2018-11-15,-165.0
2018-11-16,104.0
2018-11-17,51.0
2018-11-18,-297.0
2018-11-19,196.0
2018-11-20,81.0
2018-11-21,-122.0
2018-11-22,300.0
2018-11-23,-483.0
2018-11-24,460.0
2018-11-25,-512.0
2018-11-26,406.0
2018-11-27,-108.0
2018-11-28,-32.0
2018-11-29,23.0
2018-11-30,78.0
2018-12-01,92.0
2018-12-02,-458.0
2018-12-03,302.0
2018-12-04,18.0
2018-12-05,49.0
2018-12-06,-89.0
2018-12-07,85.0
2018-12-08,-11.0
2018-12-09,-129.0
2018-12-10,27.0
2018-12-11,-23.0
2018-12-12,162.0
2018-12-13,-69.0
2018-12-14,-42.0
2018-12-15,101.0
2018-12-16,-170.0
2018-12-17,129.0
2018-12-18,-37.0
2018-12-19,16.0
2018-12-20,-98.0
2018-12-21,169.0
2018-12-22,117.0
2018-12-23,-502.0
2018-12-24,422.0
2018-12-25,-84.0
2018-12-26,-98.0
2018-12-27,9.0
2018-12-28,184.0
2018-12-29,182.0
2018-12-30,-565.0
2018-12-31,176.0
2019-01-01,222.0
2019-01-02,-128.0
2019-01-03,-197.0
2019-01-04,211.0
2019-01-05,114.0
2019-01-06,-492.0
2019-01-07,149.0
2019-01-08,461.0
2019-01-09,-335.0
2019-01-10,112.0
2019-01-11,-107.0
2019-01-12,182.0
2019-01-13,-374.0
2019-01-14,103.0
2019-01-15,376.0
2019-01-16,-213.0
2019-01-17,-36.0
2019-01-18,-132.0
2019-01-19,262.0
2019-01-20,-368.0
2019-01-21,296.0
2019-01-22,-213.0
2019-01-23,101.0
2019-01-24,352.0
2019-01-25,-459.0
2019-01-26,324.0
2019-01-27,-832.0
2019-01-28,1210.0
2019-01-29,-373.0
2019-01-30,-148.0
2019-01-31,80.0
2019-02-01,-252.0
2019-02-02,297.0
2019-02-03,-317.0
2019-02-04,258.0
2019-02-05,-81.0
2019-02-06,-141.0
2019-02-07,176.0
2019-02-08,-122.0
2019-02-09,243.0
2019-02-10,-323.0
2019-02-11,129.0
2019-02-12,-36.0
2019-02-13,114.0
2019-02-14,-55.0
2019-02-15,-54.0
2019-02-16,248.0
2019-02-17,-396.0
2019-02-18,354.0
2019-02-19,-317.0
2019-02-20,283.0
2019-02-21,-192.0
2019-02-22,87.0
2019-02-23,5.0
2019-02-24,-197.0
2019-02-25,238.0
2019-02-26,-131.0
2019-02-27,200.0
2019-02-28,15.0
2019-03-01,-151.0
2019-03-02,148.0
2019-03-03,-385.0
2019-03-04,305.0
2019-03-05,152.0
2019-03-06,-475.0
2019-03-07,399.0
2019-03-08,-314.0
2019-03-09,379.0
2019-03-10,-540.0
2019-03-11,345.0
2019-03-12,101.0
2019-03-13,-230.0
2019-03-14,298.0
2019-03-15,-139.0
2019-03-16,140.0
2019-03-17,-469.0
2019-03-18,243.0
2019-03-19,71.0
2019-03-20,49.0
2019-03-21,2.0
2019-03-22,-1287.0
2019-03-23,1976.0
2019-03-24,-705.0
2019-03-25,-1.0
2019-03-26,116.0
2019-03-27,-62.0
2019-03-28,-58.0
2019-03-29,8.0
2019-03-30,203.0
2019-03-31,-354.0
2019-04-01,-260.0
2019-04-02,631.0
2019-04-03,-174.0
2019-04-04,50.0
2019-04-05,139.0
2019-04-06,-87.0
2019-04-07,-537.0
2019-04-08,368.0
2019-04-09,191.0
2019-04-10,-107.0
2019-04-11,-35.0
2019-04-12,234.0
2019-04-13,-415.0
2019-04-14,-267.0
2019-04-15,402.0
2019-04-16,546.0
2019-04-17,-841.0
2019-04-18,-562.0
2019-04-19,855.0
2019-04-20,-60.0
2019-04-21,91.0
2019-04-22,89.0
2019-04-23,535.0
2019-04-24,-405.0
2019-04-25,164.0
2019-04-26,-216.0
2019-04-27,-423.0
2019-04-28,-125.0
2019-04-29,262.0
2019-04-30,509.0
2019-05-01,-148.0
2019-05-02,-326.0
2019-05-03,133.0
2019-05-04,-538.0
2019-05-05,-17.0
2019-05-06,515.0
2019-05-07,239.0
2019-05-08,-96.0
2019-05-09,-31.0
2019-05-10,-17.0
2019-05-11,-130.0
2019-05-12,-385.0
2019-05-13,352.0
2019-05-14,45.0
2019-05-15,-1344.0
2019-05-16,2290.0
2019-05-17,-1258.0
2019-05-18,219.0
2019-05-19,-607.0
2019-05-20,950.0
2019-05-21,378.0
2019-05-22,-421.0
2019-05-23,-140.0
2019-05-24,4.0
2019-05-25,-705.0
2019-05-26,575.0
2019-05-27,75.0
2019-05-28,342.0
2019-05-29,-200.0
2019-05-30,63.0
2019-05-31,-24.0
2019-06-01,-77.0
2019-06-02,-149.0
2019-06-03,106.0
2019-06-04,-102.0
2019-06-05,-66.0
2019-06-06,-31.0
2019-06-07,268.0
2019-06-08,-381.0
2019-06-09,158.0
2019-06-10,-41.0
2019-06-11,383.0
2019-06-12,-200.0
2019-06-13,-25.0
2019-06-14,-148.0
2019-06-15,-130.0
2019-06-16,172.0
2019-06-17,-104.0
2019-06-18,-343.0
2019-06-19,-462.0
2019-06-20,1114.0
2019-06-21,177.0
2019-06-22,-3.0
2019-06-23,-336.0
2019-06-24,182.0
2019-06-25,-440.0
2019-06-26,754.0
2019-06-27,-357.0
2019-06-28,-244.0
2019-06-29,182.0
2019-06-30,-1.0
2019-07-01,-138.0
2019-07-02,553.0
2019-07-03,-393.0
2019-07-04,-396.0
2019-07-05,177.0
2019-07-06,-659.0
2019-07-07,549.0
2019-07-08,494.0
2019-07-09,-171.0
2019-07-10,-246.0
2019-07-11,531.0
2019-07-12,-142.0
2019-07-13,-338.0
2019-07-14,-19.0
2019-07-15,-56.0
2019-07-16,-364.0
2019-07-17,-443.0
2019-07-18,789.0
2019-07-19,5.0
2019-07-20,1213.0
2019-07-21,-1234.0
2019-07-22,-133.0
2019-07-23,907.0
2019-07-24,94.0
2019-07-25,-586.0
2019-07-26,-994.0
2019-07-27,371.0
2019-07-28,98.0
2019-07-29,816.0
2019-07-30,118.0
2019-07-31,-404.0
2019-08-01,8.0
2019-08-02,66.0
2019-08-03,-298.0
2019-08-04,-218.0
2019-08-05,428.0
2019-08-06,384.0
2019-08-07,-762.0
2019-08-08,90.0
2019-08-09,806.0
2019-08-10,-817.0
2019-08-11,-248.0
2019-08-12,806.0
2019-08-13,-417.0
2019-08-14,-10.0
2019-08-15,-76.0
2019-08-16,68.0
2019-08-17,-164.0
2019-08-18,102.0
2019-08-19,-353.0
2019-08-20,1276.0
2019-08-21,-589.0
2019-08-22,255.0
2019-08-23,-710.0
2019-08-24,551.0
2019-08-25,-441.0
2019-08-26,-613.0
2019-08-27,1556.0
2019-08-28,-330.0
2019-08-29,-250.0
2019-08-30,-87.0
2019-08-31,-81.0
2019-09-01,-193.0
2019-09-02,36.0
2019-09-03,185.0
2019-09-04,114.0
2019-09-05,-242.0
2019-09-06,-24.0
2019-09-07,75.0
2019-09-08,-275.0
2019-09-09,476.0
2019-09-10,33.0
2019-09-11,-96.0
2019-09-12,110.0
2019-09-13,-300.0
2019-09-14,-95.0
2019-09-15,-9.0
2019-09-16,-185.0
2019-09-17,722.0
2019-09-18,-488.0
2019-09-19,-70.0
2019-09-20,-105.0
2019-09-21,142.0
2019-09-22,40.0
2019-09-23,-500.0
2019-09-24,611.0
2019-09-25,130.0
2019-09-26,-2.0
2019-09-27,-203.0
2019-09-28,1.0
2019-09-29,-322.0
2019-09-30,39.0
2019-10-01,709.0
2019-10-02,-169.0
2019-10-03,-766.0
2019-10-04,1311.0
2019-10-05,-955.0
2019-10-06,-150.0
2019-10-07,152.0
2019-10-08,488.0
2019-10-09,-850.0
2019-10-10,1263.0
2019-10-11,-566.0
2019-10-12,-125.0
2019-10-13,-160.0
2019-10-14,14.0
2019-10-15,622.0
2019-10-16,-365.0
2019-10-17,-127.0
2019-10-18,90.0
2019-10-19,16.0
2019-10-20,-499.0
2019-10-21,122.0
2019-10-22,606.0
2019-10-23,-380.0
2019-10-24,65.0
2019-10-25,98.0
2019-10-26,-126.0
2019-10-27,-351.0
2019-10-28,-4.0
2019-10-29,259.0
2019-10-30,403.0
2019-10-31,271.0
2019-11-01,-713.0
2019-11-02,154.0
2019-11-03,-153.0
2019-11-04,1114.0
2019-11-05,-1601.0
2019-11-06,1340.0
2019-11-07,-1292.0
2019-11-08,461.0
